station_id,station_name,network_id,network_name,lat,lon,CityEng,StatesEng,CityNoAcc,StatesNoAcc
269,UAM Xochimilco,119,Valle de México,19.304444444444,-99.103888888889,Mexico City,Mexico City,Mexico City,Mexico City
268,UAM Iztapalapa,119,Valle de México,19.360833333333,-99.073888888889,Mexico City,Mexico City,Mexico City,Mexico City
401,Vallejo,119,Valle de México,19.524139444444,-99.165998611111,Mexico City,Mexico City,Mexico City,Mexico City
270,Villa de las Flores,119,Valle de México,19.6575,-99.096666666667,Coacalco de Berriozábal,State of Mexico,Coacalco de Berriozabal,State of Mexico
271,Xalostoc,119,Valle de México,19.526111111111,-99.0825,Ecatepec de Morelos,State of Mexico,Ecatepec de Morelos,State of Mexico
338,Xochimilco,119,Valle de México,-1.0,-1.0,,,,
355,Presidencia Municipal,133,Villagrán,20.516944444444,-100.99722222222,Villagrán,Guanajuato,Villagran,Guanajuato
235,STPS,115,Xalapa,19.530094444444,-96.881880555556,Xalapa,Veracruz,Xalapa,Veracruz
97,Delegación Municipal,61,Xochicoatlán,19.969444444444,-98.861666666667,Zapotlán de Juárez,Hidalgo,Zapotlan de Juarez,Hidalgo
98,Escuela Primaria,61,Xochicoatlán,20.779722222222,-98.678611111111,Xochicoatlán,Hidalgo,Xochicoatlan,Hidalgo
99,Oficina de Correos,61,Xochicoatlán,20.776611111111,-98.679861111111,Xochicoatlán,Hidalgo,Xochicoatlan,Hidalgo
294,Cd. Administrativa,118,Zacatecas,22.776361944444,-102.61734111111,Zacatecas City,Zacatecas,Zacatecas City,Zacatecas
239,IMSS Zac,118,Zacatecas,22.775258333333,-102.56666666667,Zacatecas City,Zacatecas,Zacatecas City,Zacatecas
295,Col. Minera,118,Zacatecas,22.770455,-102.58512555556,Zacatecas City,Zacatecas,Zacatecas City,Zacatecas
238,ZigZag,118,Zacatecas,22.762161111111,-102.57890555556,Zacatecas City,Zacatecas,Zacatecas City,Zacatecas
135,Tecnológico de Zacatepec,70,Zacatepec,18.654444444444,-99.183333333333,Zacatepec de Hidalgo,Morelos,Zacatepec de Hidalgo,Morelos
308,Palacio Municipal,126,Zapotlán,19.969444444444,-98.861666666667,Zapotlán de Juárez,Hidalgo,Zapotlan de Juarez,Hidalgo
